"landtype","spp","poolID","amountAtT0"
"20","POPU.TRE","6",263
"20","POPU.TRE","7",628
"20","POPU.TRE","8",58
"20","POPU.TRE","9",10
"20","POPU.TRE","10",0
"21","POPU.TRE","1",19
"21","POPU.TRE","2",2
"21","POPU.TRE","3",39
"21","POPU.TRE","4",4
"21","POPU.TRE","5",105
"21","POPU.TRE","6",242
"21","POPU.TRE","7",585
"21","POPU.TRE","8",54
"21","POPU.TRE","9",9
"21","POPU.TRE","10",0
"69","POPU.TRE","1",10
"69","POPU.TRE","2",1
"69","POPU.TRE","3",17
"69","POPU.TRE","4",2
"69","POPU.TRE","5",31
"69","POPU.TRE","6",94
"69","POPU.TRE","7",257
"69","POPU.TRE","8",14
"69","POPU.TRE","9",5
"69","POPU.TRE","10",0
"70","POPU.TRE","1",8
"70","POPU.TRE","2",1
"70","POPU.TRE","3",13
"70","POPU.TRE","4",2
"70","POPU.TRE","5",26
"70","POPU.TRE","6",77
"70","POPU.TRE","7",212
"70","POPU.TRE","8",11
"70","POPU.TRE","9",3
"70","POPU.TRE","10",0
"71","POPU.TRE","1",10
"71","POPU.TRE","2",2
"71","POPU.TRE","3",14
"71","POPU.TRE","4",2
"71","POPU.TRE","5",33
"71","POPU.TRE","6",97
"71","POPU.TRE","7",272
"71","POPU.TRE","8",14
"71","POPU.TRE","9",3
"71","POPU.TRE","10",0
"72","POPU.TRE","1",13
"72","POPU.TRE","2",2
"72","POPU.TRE","3",20
"72","POPU.TRE","4",3
"72","POPU.TRE","5",34
"72","POPU.TRE","6",108
"72","POPU.TRE","7",303
"72","POPU.TRE","8",15
"72","POPU.TRE","9",6
"72","POPU.TRE","10",0
"18","QUER.RUB","1",249
"18","QUER.RUB","2",11
"18","QUER.RUB","3",759
"18","QUER.RUB","4",20
"18","QUER.RUB","5",809
"18","QUER.RUB","6",1947
"18","QUER.RUB","7",3292
"18","QUER.RUB","8",619
"18","QUER.RUB","9",505
"18","QUER.RUB","10",0
"19","QUER.RUB","1",466
"19","QUER.RUB","2",20
"19","QUER.RUB","3",1343
"19","QUER.RUB","4",37
"19","QUER.RUB","5",780
"19","QUER.RUB","6",2173
"19","QUER.RUB","7",3401
"19","QUER.RUB","8",851
"19","QUER.RUB","9",905
"19","QUER.RUB","10",0
"20","QUER.RUB","1",412
"20","QUER.RUB","2",20
"20","QUER.RUB","3",1090
"20","QUER.RUB","4",36
"20","QUER.RUB","5",638
"20","QUER.RUB","6",1713
"20","QUER.RUB","7",2748
"20","QUER.RUB","8",740
"20","QUER.RUB","9",783
"20","QUER.RUB","10",0
"21","QUER.RUB","1",357
"21","QUER.RUB","2",17
"21","QUER.RUB","3",994
"21","QUER.RUB","4",30
"21","QUER.RUB","5",696
"21","QUER.RUB","6",1801
"21","QUER.RUB","7",2933
"21","QUER.RUB","8",703
"21","QUER.RUB","9",697
"21","QUER.RUB","10",0
"69","QUER.RUB","1",0
"69","QUER.RUB","2",0
"69","QUER.RUB","3",0
"69","QUER.RUB","4",0
"69","QUER.RUB","5",0
"69","QUER.RUB","6",0
"69","QUER.RUB","7",0
"69","QUER.RUB","8",0
"69","QUER.RUB","9",0
"69","QUER.RUB","10",0
"70","QUER.RUB","1",0
"70","QUER.RUB","2",0
"70","QUER.RUB","3",0
"70","QUER.RUB","4",0
"70","QUER.RUB","5",0
"70","QUER.RUB","6",0
"70","QUER.RUB","7",0
"70","QUER.RUB","8",0
"70","QUER.RUB","9",0
"70","QUER.RUB","10",0
"71","QUER.RUB","1",0
"71","QUER.RUB","2",0
"71","QUER.RUB","3",0
"71","QUER.RUB","4",0
"71","QUER.RUB","5",0
"71","QUER.RUB","6",0
"71","QUER.RUB","7",0
"71","QUER.RUB","8",0
"71","QUER.RUB","9",0
"71","QUER.RUB","10",0
"72","QUER.RUB","1",0
"72","QUER.RUB","2",0
"72","QUER.RUB","3",0
"72","QUER.RUB","4",0
"72","QUER.RUB","5",0
"72","QUER.RUB","6",0
"72","QUER.RUB","7",0
"72","QUER.RUB","8",0
"72","QUER.RUB","9",0
"72","QUER.RUB","10",0
"18","THUJ.SPP.ALL","1",65
"18","THUJ.SPP.ALL","2",13
"18","THUJ.SPP.ALL","3",157
"18","THUJ.SPP.ALL","4",25
"18","THUJ.SPP.ALL","5",419
"18","THUJ.SPP.ALL","6",971
"18","THUJ.SPP.ALL","7",2127
"18","THUJ.SPP.ALL","8",348
"18","THUJ.SPP.ALL","9",62
"18","THUJ.SPP.ALL","10",0
"19","THUJ.SPP.ALL","1",71
"19","THUJ.SPP.ALL","2",14
"19","THUJ.SPP.ALL","3",176
"19","THUJ.SPP.ALL","4",27
"19","THUJ.SPP.ALL","5",409
"19","THUJ.SPP.ALL","6",980
"19","THUJ.SPP.ALL","7",2120
"19","THUJ.SPP.ALL","8",342
"19","THUJ.SPP.ALL","9",66
"19","THUJ.SPP.ALL","10",0
"20","THUJ.SPP.ALL","1",68
"20","THUJ.SPP.ALL","2",13
"20","THUJ.SPP.ALL","3",159
"20","THUJ.SPP.ALL","4",25
"20","THUJ.SPP.ALL","5",407
"20","THUJ.SPP.ALL","6",920
"20","THUJ.SPP.ALL","7",2002
"20","THUJ.SPP.ALL","8",335
"20","THUJ.SPP.ALL","9",62
"20","THUJ.SPP.ALL","10",0
"21","THUJ.SPP.ALL","1",61
"21","THUJ.SPP.ALL","2",12
"21","THUJ.SPP.ALL","3",149
"21","THUJ.SPP.ALL","4",24
"21","THUJ.SPP.ALL","5",408
"21","THUJ.SPP.ALL","6",867
"21","THUJ.SPP.ALL","7",1921
"21","THUJ.SPP.ALL","8",336
"21","THUJ.SPP.ALL","9",60
"21","THUJ.SPP.ALL","10",0
"69","THUJ.SPP.ALL","1",53
"69","THUJ.SPP.ALL","2",14
"69","THUJ.SPP.ALL","3",149
"69","THUJ.SPP.ALL","4",24
"69","THUJ.SPP.ALL","5",231
"69","THUJ.SPP.ALL","6",603
"69","THUJ.SPP.ALL","7",1335
"69","THUJ.SPP.ALL","8",190
"69","THUJ.SPP.ALL","9",53
"69","THUJ.SPP.ALL","10",0
"70","THUJ.SPP.ALL","1",49
"70","THUJ.SPP.ALL","2",13
"70","THUJ.SPP.ALL","3",131
"70","THUJ.SPP.ALL","4",22
"70","THUJ.SPP.ALL","5",181
"70","THUJ.SPP.ALL","6",490
"70","THUJ.SPP.ALL","7",1113
"70","THUJ.SPP.ALL","8",156
"70","THUJ.SPP.ALL","9",46
"70","THUJ.SPP.ALL","10",0
"71","THUJ.SPP.ALL","1",65
"71","THUJ.SPP.ALL","2",13
"71","THUJ.SPP.ALL","3",137
"71","THUJ.SPP.ALL","4",21
"71","THUJ.SPP.ALL","5",240
"71","THUJ.SPP.ALL","6",550
"71","THUJ.SPP.ALL","7",1198
"71","THUJ.SPP.ALL","8",201
"71","THUJ.SPP.ALL","9",52
"71","THUJ.SPP.ALL","10",0
"72","THUJ.SPP.ALL","1",73
"72","THUJ.SPP.ALL","2",14
"72","THUJ.SPP.ALL","3",146
"72","THUJ.SPP.ALL","4",23
"72","THUJ.SPP.ALL","5",228
"72","THUJ.SPP.ALL","6",589
"72","THUJ.SPP.ALL","7",1267
"72","THUJ.SPP.ALL","8",197
"72","THUJ.SPP.ALL","9",55
"72","THUJ.SPP.ALL","10",0
"18","TSUG.CAN","1",43
"18","TSUG.CAN","2",12
"18","TSUG.CAN","3",126
"18","TSUG.CAN","4",23
"18","TSUG.CAN","5",527
"18","TSUG.CAN","6",869
"18","TSUG.CAN","7",1958
"18","TSUG.CAN","8",310
"18","TSUG.CAN","9",48
"18","TSUG.CAN","10",0
"19","TSUG.CAN","1",36
"19","TSUG.CAN","2",12
"19","TSUG.CAN","3",126
"19","TSUG.CAN","4",25
"19","TSUG.CAN","5",614
"19","TSUG.CAN","6",954
"19","TSUG.CAN","7",2144
"19","TSUG.CAN","8",328
"19","TSUG.CAN","9",43
"19","TSUG.CAN","10",0
"20","TSUG.CAN","1",37
"20","TSUG.CAN","2",12
"20","TSUG.CAN","3",121
"20","TSUG.CAN","4",24
"20","TSUG.CAN","5",485
"20","TSUG.CAN","6",774
"20","TSUG.CAN","7",1769
"20","TSUG.CAN","8",289
"20","TSUG.CAN","9",45
"20","TSUG.CAN","10",0
"21","TSUG.CAN","1",40
"21","TSUG.CAN","2",12
"21","TSUG.CAN","3",120
"21","TSUG.CAN","4",22
"21","TSUG.CAN","5",476
"21","TSUG.CAN","6",765
"21","TSUG.CAN","7",1746
"21","TSUG.CAN","8",290
"21","TSUG.CAN","9",46
"21","TSUG.CAN","10",0
"69","TSUG.CAN","1",9
"69","TSUG.CAN","2",4
"69","TSUG.CAN","3",33
"69","TSUG.CAN","4",9
"69","TSUG.CAN","5",199
"69","TSUG.CAN","6",292
"69","TSUG.CAN","7",780
"69","TSUG.CAN","8",109
"69","TSUG.CAN","9",12
"69","TSUG.CAN","10",0
"70","TSUG.CAN","1",14
"70","TSUG.CAN","2",5
"70","TSUG.CAN","3",52
"70","TSUG.CAN","4",14
"70","TSUG.CAN","5",430
"70","TSUG.CAN","6",547
"70","TSUG.CAN","7",1321
"70","TSUG.CAN","8",209
"70","TSUG.CAN","9",16
"70","TSUG.CAN","10",0
"71","TSUG.CAN","1",25
"71","TSUG.CAN","2",6
"71","TSUG.CAN","3",45
"71","TSUG.CAN","4",12
"71","TSUG.CAN","5",520
"71","TSUG.CAN","6",575
"71","TSUG.CAN","7",1351
"71","TSUG.CAN","8",200
"71","TSUG.CAN","9",13
"71","TSUG.CAN","10",0
"72","TSUG.CAN","1",25
"72","TSUG.CAN","2",6
"72","TSUG.CAN","3",51
"72","TSUG.CAN","4",13
"72","TSUG.CAN","5",522
"72","TSUG.CAN","6",624
"72","TSUG.CAN","7",1460
"72","TSUG.CAN","8",219
"72","TSUG.CAN","9",16
"72","TSUG.CAN","10",0
